nodenumber,    x-coordinate,    y-coordinate,        pressure,         density,      x-velocity,      y-velocity,     temperature,total-temperature,    total-energy, internal-energy
      8715, 4.632819818E-01, 7.400667367E-02, 4.386705472E+04, 6.468009777E-01, 3.578041123E+02, 1.533242470E+01, 2.362787820E+02, 2.999994585E+02, 2.341074872E+05, 1.699770867E+05
      8716, 4.930956403E-01, 7.401173723E-02, 3.877440400E+04, 5.921917793E-01, 3.794597410E+02, 2.678190527E+01, 2.281071833E+02, 2.999994379E+02, 2.364530251E+05, 1.640985032E+05
      8717, 3.584520747E-01, 7.401648434E-02, 6.235598811E+04, 8.316660206E-01, 2.791497136E+02,-1.239726672E+01, 2.612093897E+02, 2.999996104E+02, 2.269516105E+05, 1.879119686E+05
      8718, 3.195528325E-01, 7.403641947E-02, 6.769438523E+04, 8.819604594E-01, 2.556855162E+02,-1.549319831E+01, 2.674013574E+02, 2.999996857E+02, 2.251743568E+05, 1.923664212E+05
      8719, 8.160805306E-01, 7.403952201E-02, 6.562540619E+04, 8.103996393E-01, 1.893849421E+02, 8.984499612E+00, 2.821274095E+02, 3.000143044E+02, 2.209621342E+05, 2.029602267E+05
      8720, 1.225799863E-01, 7.405325080E-02, 8.281448873E+04, 1.018667634E+00, 1.834681082E+02,-1.005158487E+01, 2.832269074E+02, 2.999999198E+02, 2.206320596E+05, 2.037511967E+05
      8721, 2.269955926E-01, 7.406176424E-02, 7.691131408E+04, 9.662197491E-01, 2.131129011E+02,-1.555602349E+01, 2.773159600E+02, 2.999998387E+02, 2.223286440E+05, 1.994989079E+05
      8722, 1.613726952E-01, 7.406293650E-02, 8.106859267E+04, 1.003270302E+00, 1.925071072E+02,-1.250637963E+01, 2.815109776E+02, 2.999998980E+02, 2.211245746E+05, 2.025167704E+05
      8723, 2.568303708E-01, 7.407796730E-02, 7.441752777E+04, 9.437208542E-01, 2.249789949E+02,-1.631896255E+01, 2.747211740E+02, 2.999997973E+02, 2.230734043E+05, 1.976322394E+05
      8724, 7.474627602E-01, 7.408388126E-02, 6.342434892E+04, 7.939151342E-01, 2.081922769E+02, 1.585021059E+01, 2.783253092E+02, 3.000048729E+02, 2.220439890E+05, 2.002250258E+05
      8725, 8.190701021E-01, 7.408618400E-02, 6.568607620E+04, 8.107871035E-01, 1.887273468E+02, 8.828771188E+00, 2.822529935E+02, 3.000143019E+02, 2.209260844E+05, 2.030505708E+05
      8726, 2.866832358E-01, 7.409434770E-02, 7.148224460E+04, 9.169611805E-01, 2.385834827E+02,-1.643243342E+01, 2.715861002E+02, 2.999997472E+02, 2.239732389E+05, 1.953768921E+05
      8727, 6.880988913E-02, 7.409928865E-02, 8.442005457E+04, 1.032745831E+00, 1.749191740E+02,-5.859452706E+00, 2.847822395E+02, 2.999999491E+02, 2.201856498E+05, 2.048700903E+05
      8728, 5.553033407E-01, 7.412256873E-02, 2.958964312E+04, 4.881372669E-01, 4.199641552E+02, 4.907371436E+01, 2.111804362E+02, 2.999994272E+02, 2.413116324E+05, 1.519215353E+05
      8729, 8.220598480E-01, 7.412758882E-02, 6.574466252E+04, 8.111518227E-01, 1.880730564E+02, 8.682631277E+00, 2.823774291E+02, 3.000142988E+02, 2.208903636E+05, 2.031400887E+05
      8730, 3.554595802E-01, 7.415314132E-02, 6.280038338E+04, 8.358984064E-01, 2.772173159E+02,-1.276073668E+01, 2.617389916E+02, 2.999996154E+02, 2.267995997E+05, 1.882929601E+05
      8731, 5.168538637E-01, 7.415413316E-02, 3.497716141E+04, 5.501330393E-01, 3.958734987E+02, 3.593872166E+01, 2.214993563E+02, 2.999994282E+02, 2.383497121E+05, 1.593448847E+05
      8732, 1.941862674E-01, 7.416413443E-02, 7.919810452E+04, 9.866688585E-01, 2.019224014E+02,-1.423242294E+01, 2.796430173E+02, 2.999998735E+02, 2.216607254E+05, 2.011729745E+05
      8733, 8.250497268E-01, 7.416448805E-02, 6.580165244E+04, 8.115011210E-01, 1.874245258E+02, 8.551809095E+00, 2.825002690E+02, 3.000143270E+02, 2.208551322E+05, 2.032284588E+05
      8734, 5.936534820E-01, 7.417307849E-02, 2.535634913E+04, 4.371327582E-01, 4.401673687E+02, 5.781494663E+01, 2.020832037E+02, 2.999994343E+02, 2.439228901E+05, 1.453770582E+05
      8735, 6.821938926E-01, 7.417330824E-02, 1.858962515E+04, 3.501452249E-01, 4.771089046E+02, 6.261949704E+01, 1.849613543E+02, 2.999994540E+02, 2.488375299E+05, 1.330597352E+05
      8736, 4.662722720E-01, 7.417346260E-02, 4.332520211E+04, 6.410800813E-01, 3.600956847E+02, 1.652087592E+01, 2.354426587E+02, 2.999994546E+02, 2.343474823E+05, 1.693755862E+05
      8737, 8.280397046E-01, 7.419763318E-02, 6.585682946E+04, 8.118355660E-01, 1.867876407E+02, 8.441307814E+00, 2.826203965E+02, 3.000143838E+02, 2.208207083E+05, 2.033148776E+05
